Restaurant ID,Restaurant Name,City,Address,Locality Verbose,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has Table booking,Has Online delivery,Price_range,Aggregate_rating,Rating text,Votes
4334,Janta Eating House,New Delhi,"Loni Road, Shahdara, New Delhi","Shahdara, New Delhi",77.292231,28.6822218,North Indian,150,0,0,1,3.3,Average,40
4335,Madras Cafe,New Delhi,"V 23, Main Hanuman Road, Naveen Shahdara, Shahdara, New Delhi","Shahdara, New Delhi",77.2853657,28.67692,"South Indian, Fast Food",250,0,0,1,3.4,Average,28
4336,Mitra Da Dhaba & Caterers,New Delhi,"Babarpur Road, Opposite Hera Namkeen, Shahdara, New Delhi","Shahdara, New Delhi",77.2887963,28.6777524,North Indian,200,0,0,1,3,Average,14
4337,Mr. Momo,New Delhi,"Y-18, Naveen Shahdara, Near Madonna Salon, Shahdara, New Delhi","Shahdara, New Delhi",77.2845496,28.6773618,"Fast Food, Chinese",350,0,0,1,2.7,Average,18
4338,New Anand Sagar,New Delhi,"C-1/1A, Yamuna Vihar, Wazirabad Road, Shahdara, New Delhi","Shahdara, New Delhi",77.27249913,28.70246031,"North Indian, Chinese, Street Food",350,0,0,1,2.8,Average,5
4339,New Tayal's Restaurant,New Delhi,"1/7184, Shivaji Park, Shahdara, New Delhi","Shahdara, New Delhi",77.2864389,28.6823632,"Chinese, South Indian",300,0,0,1,2.8,Average,11
4340,Paramjeet Fish & Chicken Point,New Delhi,"Near Bhero Mandir, Loni Road, Shahdara, New Delhi","Shahdara, New Delhi",77.2924322,28.6762995,North Indian,550,0,0,2,3.1,Average,15
4341,Pizza Diet,New Delhi,"C-2/166, Main Jain Mandir Road, Yamuna Vihar, Shahdara, New Delhi","Shahdara, New Delhi",77.2768961,28.7004582,"Pizza, Fast Food",450,0,0,1,2.8,Average,6
4342,Pizza Diet,New Delhi,"C-3, North Chhajjupur, 1NoNo Ft. Road, Near V Mart, Durgapuri Chowk, Shahdara, New Delhi","Shahdara, New Delhi",77.2877298,28.6894564,"Pizza, Fast Food",450,0,0,1,2.7,Average,29
4343,Pizzalicious,New Delhi,"27/53, Jwala Nagar, Near St. John's Academy, Shahdara, New Delhi","Shahdara, New Delhi",77.29647975,28.66963974,"Pizza, Fast Food",400,0,0,1,3,Average,9
4344,Prem Punjab,New Delhi,"Near Aggarwal Clinic, Main Babarpur Road, Rohtash Nagar, Shahdara, New Delhi","Shahdara, New Delhi",77.2882328,28.6785579,"North Indian, Chinese",300,0,0,1,2.8,Average,11
4345,Priya Panchvati,New Delhi,"C-11/8, Yamuna Vihar, Shahdara, New Delhi","Shahdara, New Delhi",77.2770165,28.6982532,"South Indian, Fast Food, Chinese",550,0,0,2,2.9,Average,10
4346,Ram Singh Chaat Bhandaar,New Delhi,"Loni Road, Jyoti Nagar East, Opposite Bank of Baroda, Shahdara, New Delhi","Shahdara, New Delhi",77.2918926,28.6903077,Street Food,100,0,0,1,3.1,Average,13
4347,Ramchander Bhalushahi Wale,New Delhi,"Shop 231, Chhota Bazaar, Shahdara, New Delhi","Shahdara, New Delhi",77.29218956,28.66951648,Mithai,150,0,0,1,3.2,Average,11
4348,Shahi Food Corner,New Delhi,"24, Double Storey, Kabul Nagar, Shahdara, New Delhi","Shahdara, New Delhi",77.2903872,28.6762795,North Indian,150,0,0,1,3,Average,9
4349,Titu Chaat Corner,New Delhi,"Durgapuri Chowk, Loni Road, Shahdara, New Delhi","Shahdara, New Delhi",77.2917395,28.6899779,"Street Food, Fast Food",200,0,0,1,2.9,Average,6
4350,Vinayak Restaurant,New Delhi,"145No, Usha Apartment, East Jyoti Nagar, Loni Road, Shahdara, New Delhi","Shahdara, New Delhi",77.2919871,28.6922659,"North Indian, Chinese",450,0,0,1,2.7,Average,24
4351,Vrinda's Food,New Delhi,"725, Main Babarpur, Rohtash Nagar, Shahdara, New Delhi","Shahdara, New Delhi",77.29011454,28.67656666,"North Indian, Chinese, South Indian, Bakery",600,0,0,2,2.9,Average,6
4352,Walia's Dawat Mahal,New Delhi,"1/928No, West Rohtash Nagar, Shahdara, New Delhi","Shahdara, New Delhi",77.286578,28.6805966,"North Indian, Chinese",550,0,0,2,3.1,Average,22
4353,Crazy Delights,New Delhi,"Street 5, Shahdara, New Delhi","Shahdara, New Delhi",77.2933868,28.689352,Bakery,300,0,0,1,3.5,Good,14
4354,Anandini - The Tea Room,New Delhi,"1No A, DDA, Near UCO Bank, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2159503,28.5487987,Tea,500,0,0,2,3.4,Average,18
4355,Slice of Italy,New Delhi,"118, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2159503,28.5495159,"Italian, Pizza, Bakery",700,1,1,2,2.6,Average,274
4356,The Coffee Garage,New Delhi,"118 B, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2155461,28.5495222,Cafe,800,0,0,2,3.4,Average,112
4357,The Fashion Street Cafí©,New Delhi,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2137046,28.549033,"Cafe, North Indian, Chinese, South Indian",650,0,1,2,3.2,Average,18
4358,Urban Village,New Delhi,"253/2, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.21100144,28.54853276,North Indian,400,0,0,1,3.4,Average,13
4359,Greenr Cafe,New Delhi,"416, Gora Street, Behind Dada Jungi House, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2132555,28.548542,Cafe,1100,0,1,3,4.6,Excellent,112
4360,Boom Food,New Delhi,"193, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2155012,28.5466046,"Asian, North Indian",1100,0,1,3,3.8,Good,56
4361,Cafe Red,New Delhi,"5-G, Dada Jungi House, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.212447,28.5491821,Cafe,1100,1,1,3,3.6,Good,260
4362,Hyderabad House,New Delhi,"253, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2114589,28.548819,"Hyderabadi, North Indian",700,0,1,2,3.5,Good,67
4363,Le ROFL,New Delhi,"Shop 113, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2149622,28.5492425,"Cafe, Continental, Chinese, Italian",1200,1,1,3,3.8,Good,177
4364,Ma Cuisine,New Delhi,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2166689,28.5477915,"North Indian, Continental, Salad",400,0,0,1,3.6,Good,43
4365,Mumbai Matinee,New Delhi,"4-A, 2nd Floor, Opposite Tohfe Wala Gumbad, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2121775,28.5492461,"North Indian, Italian, Continental",1000,1,1,3,3.5,Good,84
4366,Old Town Cafe,New Delhi,"111, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2154563,28.5490654,Cafe,800,0,1,2,3.6,Good,119
4367,Spanish Delights,New Delhi,"118, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2154113,28.5496438,Ice Cream,200,0,0,1,3.5,Good,23
4368,Sweet Nothings By Avanti Mathur,New Delhi,"Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2151419,28.5497078,"Desserts, Bakery",600,0,0,2,3.7,Good,40
4369,Threads,New Delhi,"253, Ground Floor, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2113691,28.5486312,Cafe,700,0,1,2,3.8,Good,59
4370,Bats On Delivery,New Delhi,"252-1/B, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2155012,28.5474113,"North Indian, Fast Food",700,0,1,2,2.3,Poor,82
4371,Asia Central,New Delhi,"Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2136148,28.5490245,"Asian, Chinese, Thai, Vietnamese",1000,0,1,3,4.2,Very Good,264
4372,Biryani By Kilo,New Delhi,"Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2119979,28.5484222,"Biryani, Mughlai",700,0,1,2,4,Very Good,24
4373,Cafe 5H By The Kitchen Connect,New Delhi,"5-H, 1st Floor, Jungi House, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2127165,28.5492078,"Cafe, Continental, Italian",700,0,1,2,4,Very Good,88
4374,Hearken Cafí©,New Delhi,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2154563,28.5492447,Cafe,900,0,1,2,4,Very Good,55
4375,PuppychiNo,New Delhi,"3rd Floor, 119, Shishan Bhawan, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2155012,28.5492042,"Cafe, Continental, Italian",1000,0,1,3,4.4,Very Good,165
4376,Remember Me Cafí©,New Delhi,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2155653,28.5498307,"Cafe, Continental, Italian, Mexican",1000,1,1,3,4,Very Good,134
4377,Sugarama Patisserie,New Delhi,"87, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2148724,28.5493235,"Bakery, Desserts",500,0,1,2,4.2,Very Good,292
4378,The Last Mughal (TLM),New Delhi,"Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2136148,28.5491141,"North Indian, Mughlai",750,0,1,2,4.4,Very Good,52
4379,The Mad Teapot/The Wishing Chair,New Delhi,"86-A, Shahpur Jat, New Delhi","Shahpur Jat, New Delhi",77.2143783,28.5493213,"Cafe, Bakery, Italian",1000,1,0,3,4.1,Very Good,251
4380,Fusion Dosa Cafe,New Delhi,"Main Market, Shakarpur, New Delhi","Shakarpur, New Delhi",77.282366,28.6329647,"South Indian, Fast Food",300,0,0,1,3.3,Average,13
4381,Goyal Eating Point,New Delhi,"R 4, Main Market, Shakarpur, New Delhi","Shakarpur, New Delhi",77.2823353,28.6328128,North Indian,200,0,0,1,2.8,Average,11
4382,Haveliram,New Delhi,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi","Shakarpur, New Delhi",77.280107,28.6297763,North Indian,450,0,0,1,2.9,Average,6
4383,Meet You There,New Delhi,"House 54-A, H Block, Main Market, Shakarpur, New Delhi","Shakarpur, New Delhi",77.2804814,28.6300045,"Chinese, North Indian",500,0,0,2,2.6,Average,94
4384,Shree Bhog Pure Veg Restaurant,New Delhi,"S-3A, School Block, Shakarpur, New Delhi","Shakarpur, New Delhi",77.2789686,28.6275866,"North Indian, Chinese",200,0,0,1,3,Average,7
4385,The Crust,New Delhi,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi","Shakarpur, New Delhi",77.2800303,28.6263724,"Pizza, Fast Food",500,0,0,2,3.1,Average,16
4386,Vijay Eating Point,New Delhi,"S-562, School Block, Shakarpur, New Delhi","Shakarpur, New Delhi",77.2783209,28.6279228,"North Indian, Chinese",450,0,0,1,2.9,Average,4
4387,Aggarwal Restaurant,New Delhi,"13, BF Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1601549,28.710818,"South Indian, Chinese",350,0,0,1,3.1,Average,14
4388,Ane China,New Delhi,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1616827,28.7034431,"Chinese, Fast Food",400,0,0,1,2.7,Average,11
4389,Arora's Veg. Corner,New Delhi,"1, A Block Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1695908,28.7061721,North Indian,300,0,0,1,3.4,Average,18
4390,Ashu Thali Wala,New Delhi,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1685573,28.7096099,North Indian,250,0,0,1,3,Average,11
4391,Bangla Sweets & Pastry Shop,New Delhi,"38 & 39, AL Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1618624,28.7035499,Mithai,100,0,0,1,2.9,Average,8
4392,Baskin Robbins,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1626712,28.706493,Ice Cream,300,0,0,1,3.4,Average,21
4393,Believe in Taste,New Delhi,"G-19, BB Block, Vardhaman Complex, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1564702,28.7152991,"North Indian, Chinese, Fast Food",400,0,0,1,3,Average,7
4394,Bharat Sweet House,New Delhi,"AB-9, Opposite MTNL Office, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1685706,28.7067731,Mithai,200,0,0,1,3.2,Average,8
4395,Bikaner Kesarvala,New Delhi,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.162961,28.7065551,"Mithai, Street Food",150,0,0,1,3.2,Average,24
4396,Cafe Coffee Day,New Delhi,"Inside MAX Hospital, FC-5No, C & D Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",0,0,Cafe,450,0,0,1,3.1,Average,5
4397,Chawla's Chic Inn,New Delhi,"BT Market, Near DAV School, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1587619,28.704282,"North Indian, Chinese",700,0,1,2,3,Average,71
4398,Chhappan Bhog,New Delhi,"Shop 2, AD Market, Near MTNL Office, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1683596,28.7066682,"Mithai, Street Food",200,0,0,1,3.2,Average,9
4399,Chinese Hut Fast Food,New Delhi,"AL Market, Shopping Center, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1618118,28.7032861,Chinese,350,0,0,1,3,Average,13
4400,DomiNo's Pizza,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1626712,28.7064034,"Pizza, Fast Food",700,0,0,2,3,Average,28
4401,Frontier,New Delhi,"AL-142, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1619683,28.70362,Bakery,200,0,0,1,3.1,Average,10
4402,Giani,New Delhi,"Shop 4, BN Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1624915,28.7065653,"Ice Cream, Desserts",400,0,0,1,3.3,Average,13
4403,Hot Pot Snacks,New Delhi,"66, 1st Floor, AL Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1619523,28.7035586,Fast Food,200,0,0,1,3.4,Average,53
4404,Keventers,New Delhi,"G2, Plot 4, Aggarwal Tower, BN Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1625853,28.7064599,Beverages,400,0,0,1,3.1,Average,4
4405,Kishan Dhaba,New Delhi,"Near Hanuman Mandir, AL Market, New Dekhi, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1620793,28.7030945,North Indian,150,0,0,1,3,Average,4
4406,Madras Dosa & Chinese,New Delhi,"11, Near AL Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1613232,28.7037668,"South Indian, Chinese",500,0,0,2,2.7,Average,91
4407,Mehfil Tawa Tandoor,New Delhi,"16, CC Block DDA Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1586721,28.7195845,North Indian,350,0,0,1,3.1,Average,9
4408,Mitthu Tikki Wala,New Delhi,"BN-13, Local Shopping Centre, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1622851,28.7063745,"North Indian, Street Food, Chinese",300,0,0,1,3.2,Average,21
4409,Mitthu Tikki Wala,New Delhi,"SE 42, Near BW Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1559037,28.7057298,"Fast Food, North Indian",300,0,0,1,3.4,Average,46
4410,Pandit Ji Ka Dhaba,New Delhi,"Main Market, Near Hanuman Mandir, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1622219,28.7031367,North Indian,150,0,0,1,2.9,Average,6
4411,Punjabi Angeethi,New Delhi,"AL- 85, AL Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1616827,28.7033536,"North Indian, South Indian, Chinese",600,0,1,2,3.2,Average,28
4412,Ram Chinese Food,New Delhi,"BB-8No/A, West Shalimar Bagh, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1569645,28.7152123,"Chinese, Fast Food",400,0,0,1,3.1,Average,23
4413,Sardar Ji Punjabi Jayeka,New Delhi,"U&V Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",0,0,"North Indian, Mughlai",250,0,0,1,2.9,Average,4
4414,SFC,New Delhi,"BR  Block, KL Bagga Marg, Near Jhule Lal Mandir, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1615029,28.7085298,Fast Food,250,0,0,1,2.8,Average,11
4415,SGF - Spice Grill Flame,New Delhi,"BK-9No, Near Jhulelal Mandir, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.16011,28.710793,"North Indian, Chinese",500,0,0,2,3.1,Average,4
4416,Shalimar Vyanjan,New Delhi,"Shop 2, Anshul Plaza, AL Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.161503,28.7054506,"North Indian, Chinese",400,0,0,1,3,Average,9
4417,Shri Rudram,New Delhi,"AA-13, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1673875,28.7082414,"North Indian, Chinese",500,0,0,2,3.1,Average,5
4418,Smile Bakers,New Delhi,"Shop 9, BD Block, Som Bazar Road, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.153498,28.717991,"Bakery, Desserts, Chinese, Fast Food",200,0,0,1,3.1,Average,12
4419,Spice Sea,New Delhi,"C 19-2No-21, CC Block Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1586271,28.7194459,"North Indian, Chinese",600,0,0,2,3.3,Average,13
4420,Street 5,New Delhi,"BQ Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1551103,28.7072568,Chinese,350,0,0,1,2.8,Average,10
4421,Subs n Shakes,New Delhi,"6, BN Block Market, Vardhman Prime Plaza, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1624915,28.7063862,"Fast Food, Beverages",400,0,0,1,3.1,Average,4
4422,Subway,New Delhi,"AG-44, Near A.L. Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.162132,28.7025908,"American, Fast Food, Salad, Healthy Food",500,0,1,2,2.6,Average,46
4423,Twenty Four Seven,New Delhi,"AB-13, Upper Ground Floor, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1684675,28.7066464,"Fast Food, North Indian",300,0,0,1,3.3,Average,21
4424,Wah G Wah,New Delhi,"A J 24, Central Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1636597,28.7068565,"North Indian, Chinese",450,0,1,1,2.6,Average,7
4425,Aman-Deep Pure Veg,New Delhi,"Shop G-3, BN Block Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1624465,28.7063371,"North Indian, Chinese",400,0,0,1,3.5,Good,79
4426,Kwality Pastry Parlour,New Delhi,"3, AL Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1618624,28.7035499,"Bakery, Desserts",200,0,0,1,3.5,Good,51
4427,McDonald's,New Delhi,"2, B-Block Community Centre, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1580581,28.713419,"Fast Food, Burger",500,0,1,2,3.5,Good,39
4428,Nagpal's,New Delhi,"G 1, BB Block, Vardhman Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.156722,28.715237,"Street Food, North Indian",200,0,1,1,3.5,Good,31
4429,Peshawari's Deluxe,New Delhi,"AJ-64/A, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1624465,28.7063371,"North Indian, Mughlai",600,0,1,2,3.7,Good,195
4430,Slic Chic,New Delhi,"Shop 3, BS Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.157369,28.7058943,"Chinese, Fast Food",450,0,0,1,3.8,Good,178
4431,Standard Ice Cream,New Delhi,"BL Block, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.1603347,28.7109248,"Desserts, Ice Cream",100,0,0,1,3.5,Good,31
4432,Ever Bake,New Delhi,"BN-2, Central Market, Shalimar Bagh, New Delhi","Shalimar Bagh, New Delhi",77.16241,28.7064285,"Bakery, Chinese, Fast Food",350,0,1,1,4,Very Good,371
4433,Grappa - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath, New Delhi",77.2178366,28.620766,"Pizza, Salad, Finger Food",3500,1,0,4,3.4,Average,27
4434,Shang Palace - Shangri-La's Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath, New Delhi",77.2177468,28.6206678,Chinese,5000,1,0,4,3.7,Good,65
4435,Sorrento - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath, New Delhi",77.2177468,28.6207574,"Seafood, Italian",5000,1,0,4,3.9,Good,66
4436,Mister Chai - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Connaught Place, New Delhi","Shangri La's - Eros hotel, Janpath, New Delhi",77.2178366,28.620766,"Tea, Cafe",2000,1,0,4,4.1,Very Good,68
4437,Tamra - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath, New Delhi",77.2179096,28.6206188,"North Indian, Continental, European, Chinese, Thai",3800,1,0,4,4.3,Very Good,400
4438,Cafe Coffee Day,New Delhi,"1, DDA Market, Satyaniketan, New Delhi","Shanti Niketan Marg, New Delhi",77.1686023,28.5770825,Cafe,450,0,0,1,3.4,Average,29
4439,DomiNo's Pizza,New Delhi,"6-7, Commercial Shopping Complex, Shanti Niketan Marg, New Delhi","Shanti Niketan Marg, New Delhi",77.1684077,28.5771317,"Pizza, Fast Food",700,0,0,2,2.8,Average,85
4440,Shivas Cafe,New Delhi,"1No, Opposite College of Vocational Studies, DDA Market, Phase 2, Sheikh Sarai, New Delhi","Sheikh Sarai, New Delhi",77.181974,28.5222793,Cafe,350,0,0,1,3.1,Average,14
4441,Dakshin - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket, New Delhi",77.2159186,28.52678296,South Indian,4000,1,0,4,4,Very Good,315
4442,Delhi Pavilion - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket, New Delhi",77.2159186,28.52678296,"North Indian, Continental, Asian",3000,1,0,4,4,Very Good,160
4443,Pan Asian - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket, New Delhi",77.2153849,28.527002,"Chinese, Thai, Japanese",3000,1,0,4,4.2,Very Good,327
4444,DomiNo's Pizza,New Delhi,"G 24, 1st Floor, South Extension 1, New Delhi","South Extension 1, New Delhi",77.2204886,28.5694195,"Pizza, Fast Food",700,0,0,2,2.5,Average,58
4445,Kitchen of Awadh,New Delhi,"South Extension 1, New Delhi","South Extension 1, New Delhi",77.2203517,28.5691173,North Indian,800,0,0,2,3.4,Average,64
4446,McDonald's,New Delhi,"G-8, Near Midland Book Shop Main Market, South Extension 1, New Delhi","South Extension 1, New Delhi",77.2197229,28.5695952,"Fast Food, Burger",500,0,0,2,3.3,Average,73
4447,ODT,New Delhi,"G-24, 1st Floor, South Extension 1, New Delhi","South Extension 1, New Delhi",77.2205016,28.5691333,"Continental, North Indian, Italian",800,1,0,2,3.3,Average,12
4448,Rainbows,New Delhi,"H81/G1, South Extension 1, New Delhi","South Extension 1, New Delhi",77.2210703,28.5699028,"Bakery, Fast Food",500,0,1,2,2.6,Average,24
